date,nas100_breakout_ret,us30_macross_ret,combined_fixed_ret,combined_rp_ret
2019-07-02 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-07-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-07-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-07-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-07-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-07-08 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-07-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-07-10 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-07-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-07-12 00:00:00+00:00,0.0,0.009735647462673998,0.004867823731336999,0.006287418686010053
2019-07-14 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-07-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-07-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-07-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-07-18 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-07-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-07-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-07-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-07-23 00:00:00+00:00,0.016985497247944105,0.0,0.008492748623972052,0.006016023137738008
2019-07-24 00:00:00+00:00,-0.010852190872865698,0.0,-0.005426095436432849,-0.003843692676951892
2019-07-25 00:00:00+00:00,-0.010495019095373558,0.0,-0.005247509547686779,-0.0037171874798314596
2019-07-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-07-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-07-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-07-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-07-31 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-08-01 00:00:00+00:00,0.0,0.009814021222959728,0.004907010611479864,0.006338033567742636
2019-08-02 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-08-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-08-05 00:00:00+00:00,0.01738751235522239,0.0,0.008693756177611195,0.006158411208678888
2019-08-06 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-08-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-08-08 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-08-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-08-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-08-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-08-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-08-14 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-08-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-08-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-08-18 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-08-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-08-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-08-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-08-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-08-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-08-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-08-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-08-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-08-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-08-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-08-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-09-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-09-02 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-09-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-09-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-09-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-09-06 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-09-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-09-10 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-09-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-09-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-09-17 00:00:00+00:00,0.0,-0.010195679888401508,-0.005097839944200754,-0.006584514126326587
2019-09-18 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-09-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-09-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-09-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-09-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-10-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-10-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-10-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-10-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-10-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-10-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-10-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-10-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-10-28 00:00:00+00:00,0.0,0.001002176119252364,0.000501088059626182,0.000647219497523762
2019-10-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-10-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-10-31 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-11-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-11-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-11-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-11-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-11-06 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-11-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-11-08 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-11-10 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-11-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-11-12 00:00:00+00:00,0.00395018944801607,0.0,0.001975094724008035,0.001399101290401705
2019-11-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-11-14 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-11-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-11-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-11-18 00:00:00+00:00,0.006236168770255028,0.0,0.003118084385127514,0.002208762867818569
2019-11-19 00:00:00+00:00,-0.010903662751609644,0.0,-0.005451831375804822,-0.0038619232891586616
2019-11-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-11-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-11-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-11-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-11-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-11-27 00:00:00+00:00,0.016451959814711353,0.009752977923344107,0.01310246886902773,0.012125662659590569
2019-11-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-11-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-12-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-12-02 00:00:00+00:00,-0.010694184515455013,0.0,-0.005347092257727506,-0.003787729057623206
2019-12-03 00:00:00+00:00,0.0,0.009733688535742125,0.0048668442678710625,0.00628615358331984
2019-12-04 00:00:00+00:00,-0.010207837062958027,0.0,-0.005103918531479013,-0.003615471661534555
2019-12-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-12-06 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-12-08 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-12-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-12-10 00:00:00+00:00,0.0,-0.010139551925057187,-0.005069775962528594,-0.006548265894568835
2019-12-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-12-12 00:00:00+00:00,-0.010262998737922373,0.0,-0.0051314993689611866,-0.0036350091474295913
2019-12-13 00:00:00+00:00,-0.010814238335326612,0.0,-0.005407119167663306,-0.0038302504243855947
2019-12-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-12-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-12-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-12-18 00:00:00+00:00,0.01677796098658019,0.0,0.008388980493290095,0.005942516726235332
2019-12-19 00:00:00+00:00,0.01672576339985929,0.0,0.008362881699929645,0.005924029078516626
2019-12-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-12-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-12-23 00:00:00+00:00,0.016883530977448453,0.0,0.008441765488724226,0.005979908125406241
2019-12-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-12-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-12-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-12-27 00:00:00+00:00,0.005440632568474482,0.0,0.002720316284237241,0.001926995185250473
2019-12-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-12-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2019-12-31 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-01-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-01-02 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-01-03 00:00:00+00:00,-0.010633521820275589,0.0,-0.005316760910137794,-0.003766243188091707
2020-01-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-01-06 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-01-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-01-08 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-01-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-01-10 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-01-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-01-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-01-14 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-01-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-01-17 00:00:00+00:00,0.01722980729433989,0.0,0.008614903647169945,0.0061025543043234775
2020-01-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-01-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-01-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-01-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-01-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-01-24 00:00:00+00:00,0.006176112620868755,0.0,0.0030880563104343775,0.00218749182823714
2020-01-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-01-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-01-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-01-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-01-31 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-02-02 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-02-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-02-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-02-05 00:00:00+00:00,0.017226179914271642,0.0,0.008613089957135821,0.0061012695375544275
2020-02-06 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-02-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-02-10 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-02-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-02-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-02-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-02-14 00:00:00+00:00,0.006404334826607747,0.0,0.0032021674133038735,0.0022683249089664997
2020-02-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-02-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-02-18 00:00:00+00:00,-0.010806096783433979,0.0,-0.005403048391716989,-0.0038273668017369195
2020-02-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-02-20 00:00:00+00:00,-0.010289890914604501,0.0,-0.0051449454573022505,-0.0036445339764517976
2020-02-21 00:00:00+00:00,0.0,-0.01018486132034398,-0.00509243066017199,-0.006577527342219874
2020-02-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-02-24 00:00:00+00:00,0.017099244437012488,0.0,0.008549622218506244,0.006056310784976059
2020-02-25 00:00:00+00:00,0.0172806035735454,0.0,0.0086403017867727,0.006120545628719255
2020-02-26 00:00:00+00:00,0.0,0.009902666166024953,0.004951333083012477,0.006395281724435393
2020-02-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-02-28 00:00:00+00:00,0.017401030697585133,0.0,0.008700515348792567,0.006163199214543596
2020-03-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-03-02 00:00:00+00:00,-0.010137447185770634,0.0,-0.005068723592885317,-0.0035905405615708403
2020-03-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-03-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-03-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-03-06 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-03-08 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-03-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-03-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-03-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-03-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-03-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-03-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-03-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-03-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-03-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-03-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-03-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-03-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-03-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-03-31 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-04-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-04-02 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-04-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-04-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-04-06 00:00:00+00:00,0.0,-0.010119127514340376,-0.005059563757170188,-0.006535075521552149
2020-04-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-04-08 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-04-09 00:00:00+00:00,-0.010135298511397389,0.0,-0.0050676492556986944,-0.0035897795314663804
2020-04-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-04-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-04-14 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-04-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-04-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-04-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-04-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-04-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-04-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-04-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-04-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-04-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-04-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-04-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-04-28 00:00:00+00:00,0.0,0.009936811116474159,0.004968405558237079,0.0064173330158682745
2020-04-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-04-30 00:00:00+00:00,-0.010219338288721748,0.0,-0.005109669144360874,-0.0036195452331996567
2020-05-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-05-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-05-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-05-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-05-06 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-05-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-05-08 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-05-10 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-05-11 00:00:00+00:00,0.0,0.009862968896433243,0.004931484448216622,0.006369644666851762
2020-05-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-05-13 00:00:00+00:00,-0.010306524352428896,0.0,-0.005153262176214448,-0.0036504253051159495
2020-05-14 00:00:00+00:00,0.0,0.009867387270730516,0.004933693635365258,0.006372498115399993
2020-05-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-05-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-05-18 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-05-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-05-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-05-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-05-22 00:00:00+00:00,-0.010135820015224875,0.0,-0.005067910007612438,-0.003589964240753767
2020-05-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-05-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-05-26 00:00:00+00:00,-0.010383501490964937,0.009929389586762979,-0.0002270559521009791,0.0027348505671440917
2020-05-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-05-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-05-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-05-31 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-06-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-06-02 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-06-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-06-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-06-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-06-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-06-08 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-06-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-06-10 00:00:00+00:00,0.01736908073476625,0.0,0.008684540367383125,0.006151882989133031
2020-06-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-06-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-06-14 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-06-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-06-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-06-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-06-18 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-06-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-06-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-06-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-06-24 00:00:00+00:00,0.0,-0.010068979142403248,-0.005034489571201624,-0.006502688994410597
2020-06-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-06-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-06-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-06-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-07-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-07-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-07-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-07-07 00:00:00+00:00,0.01724532476025607,0.0,0.008622662380128035,0.006108050371505267
2020-07-08 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-07-09 00:00:00+00:00,-0.010314088190059705,0.0,-0.005157044095029852,-0.00365310430953559
2020-07-10 00:00:00+00:00,0.0,-0.010104104782588578,-0.005052052391294289,-0.006525373629131198
2020-07-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-07-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-07-14 00:00:00+00:00,0.0,0.00992889896925748,0.00496444948462874,0.0064122232394052976
2020-07-15 00:00:00+00:00,-0.010161748893980367,0.0,-0.0050808744469901836,-0.0035991478832607606
2020-07-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-07-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-07-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-07-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-07-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-07-24 00:00:00+00:00,-0.010262585697582911,0.0,-0.0051312928487914555,-0.003634862854377186
2020-07-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-07-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-07-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-07-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-07-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-07-31 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-08-02 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-08-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-08-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-08-05 00:00:00+00:00,0.0,0.009915210392424238,0.004957605196212119,0.006403382963080977
2020-08-06 00:00:00+00:00,0.01725298122094727,0.0,0.008626490610473636,0.006110762181704231
2020-08-07 00:00:00+00:00,-0.010224037623804614,0.0,-0.005112018811902307,-0.0036212096712892705
2020-08-10 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-08-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-08-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-08-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-08-14 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-08-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-08-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-08-20 00:00:00+00:00,0.006647041003352866,0.0,0.003323520501676433,0.0023542880075827204
2020-08-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-08-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-08-25 00:00:00+00:00,0.0,0.009805272162627488,0.004902636081313744,0.006332383300964915
2020-08-27 00:00:00+00:00,-0.01015916188772351,0.0,-0.005079580943861755,-0.0035982316021963005
2020-08-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-08-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-09-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-09-02 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-09-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-09-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-09-06 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-09-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-09-08 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-09-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-09-10 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-09-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-09-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-09-14 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-09-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-09-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-09-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-09-18 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-09-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-09-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-09-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-09-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-09-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-09-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-09-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-09-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-09-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-09-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-10-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-10-02 00:00:00+00:00,-0.010207892859227987,0.0,-0.0051039464296139935,-0.003615491423785031
2020-10-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-10-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-10-06 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-10-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-10-08 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-10-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-10-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-10-12 00:00:00+00:00,0.01734159817746431,0.0,0.008670799088732155,0.006142149055636753
2020-10-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-10-14 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-10-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-10-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-10-18 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-10-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-10-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-10-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-10-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-10-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-10-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-10-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-10-27 00:00:00+00:00,-0.01017105183649958,0.0,-0.00508552591824979,-0.0036024428540601234
2020-10-28 00:00:00+00:00,0.0,-0.010052453164128108,-0.005026226582064054,-0.006492016284145555
2020-10-29 00:00:00+00:00,-0.010106086861125822,0.0,-0.005053043430562911,-0.0035794331776705544
2020-10-30 00:00:00+00:00,-0.010249623679935564,0.0,-0.005124811839967782,-0.00363027189086638
2020-11-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-11-02 00:00:00+00:00,-0.010115956857446954,0.0,-0.005057978428723477,-0.003582928990914674
2020-11-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-11-04 00:00:00+00:00,0.0,0.009940866699286432,0.004970433349643216,0.006419952168549625
2020-11-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-11-06 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-11-08 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-11-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-11-10 00:00:00+00:00,-0.010140852708309589,0.0,-0.005070426354154794,-0.003591746749537632
2020-11-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-11-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-11-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-11-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2020-11-16 00:00:00+00:00,0.0,0.0,0.0,0.0
